kegg_id	chebi_id
C17483	CHEBI:81123
C17484	CHEBI:81124
C17486	CHEBI:81125
C17487	CHEBI:70437
C17488	CHEBI:81126
C17489	CHEBI:81127
C17490	CHEBI:81128
C17491	CHEBI:81129
C17492	CHEBI:81130
C17493	CHEBI:81131
C17494	CHEBI:81132
C17495	CHEBI:81133
C17496	CHEBI:81134
C17497	CHEBI:68657
C17498	CHEBI:81135
C17499	CHEBI:81136
C17500	CHEBI:55409
C17501	CHEBI:81137
C17502	CHEBI:81138
C17503	CHEBI:81139
C17504	CHEBI:81140
C17505	CHEBI:81141
C17506	CHEBI:81142
C17507	CHEBI:81143
C17508	CHEBI:81144
C17509	CHEBI:81145
C17510	CHEBI:81146
C17512	CHEBI:81147
C17513	CHEBI:62771
C17514	CHEBI:81148
C17515	CHEBI:81149
C17516	CHEBI:81150
C17517	CHEBI:132899
C17518	CHEBI:81151
C17519	CHEBI:81152
C17520	CHEBI:81153
C17521	CHEBI:81154
C17522	CHEBI:81155
C17523	CHEBI:81156
C17524	CHEBI:81157
C17525	CHEBI:81158
C17526	CHEBI:81159
C17527	CHEBI:81160
C17528	CHEBI:81161
C17529	CHEBI:81162
C17530	CHEBI:77700
C17531	CHEBI:81163
C17532	CHEBI:81164
C17533	CHEBI:81165
C17534	CHEBI:81166
C17535	CHEBI:81167
C17536	CHEBI:81168
C17537	CHEBI:81169
C17538	CHEBI:37777
C17539	CHEBI:81170
C17540	CHEBI:67975
C17541	CHEBI:62232
C17542	CHEBI:62231
C17543	CHEBI:67981
C17544	CHEBI:81171
C17545	CHEBI:81172
C17546	CHEBI:81173
C17547	CHEBI:81174
C17548	CHEBI:81175
C17549	CHEBI:81176
C17550	CHEBI:81177
C17551	CHEBI:81178
C17552	CHEBI:81179
C17553	CHEBI:81180
C17554	CHEBI:64694
C17555	CHEBI:78420
C17556	CHEBI:60468
C17558	CHEBI:61216
C17559	CHEBI:81182
C17560	CHEBI:81183
C17561	CHEBI:231829
C17562	CHEBI:81185
C17563	CHEBI:81186
C17564	CHEBI:81187
C17565	CHEBI:81188
C17566	CHEBI:81189
C17567	CHEBI:81190
C17568	CHEBI:52971
C17569	CHEBI:61683
C17570	CHEBI:75402
C17571	CHEBI:24750
C17572	CHEBI:81192
C17573	CHEBI:81193
C17574	CHEBI:81194
C17575	CHEBI:81195
C17576	CHEBI:81196
C17577	CHEBI:81197
C17578	CHEBI:81198
C17579	CHEBI:69414
C17580	CHEBI:65046
C17581	CHEBI:65027
C17582	CHEBI:65018
C17583	CHEBI:65008
C17584	CHEBI:81199
C17585	CHEBI:65112
C17586	CHEBI:65110
C17587	CHEBI:65044
C17588	CHEBI:65043
C17589	CHEBI:65098
C17590	CHEBI:23053
C17591	CHEBI:81200
C17592	CHEBI:76103
C17593	CHEBI:81201
C17594	CHEBI:81202
C17595	CHEBI:81203
C17596	CHEBI:81204
C17597	CHEBI:81205
C17598	CHEBI:81206
C17599	CHEBI:81207
C17600	CHEBI:81208
C17601	CHEBI:38118
C17602	CHEBI:38120
C17603	CHEBI:81209
C17604	CHEBI:81210
C17605	CHEBI:81211
C17606	CHEBI:81212
C17607	CHEBI:81213
C17608	CHEBI:81214
C17609	CHEBI:81215
C17610	CHEBI:81216
C17611	CHEBI:81217
C17612	CHEBI:81218
C17614	CHEBI:81219
C17615	CHEBI:81220
C17616	CHEBI:81221
C17617	CHEBI:81222
C17618	CHEBI:81223
C17619	CHEBI:81224
C17620	CHEBI:81225
C17621	CHEBI:64235
C17622	CHEBI:64239
C17623	CHEBI:81226
C17624	CHEBI:75643
C17625	CHEBI:81227
C17626	CHEBI:81228
C17627	CHEBI:16057
C17628	CHEBI:16019
C17629	CHEBI:81229
C17631	CHEBI:69304
C17632	CHEBI:69305
C17633	CHEBI:81231
C17634	CHEBI:81232
C17635	CHEBI:81233
C17636	CHEBI:81234
C17637	CHEBI:81235
C17638	CHEBI:81236
C17639	CHEBI:75632
C17640	CHEBI:75621
C17641	CHEBI:81237
C17642	CHEBI:81238
C17643	CHEBI:81239
C17644	CHEBI:81240
C17645	CHEBI:81241
C17646	CHEBI:81242
C17647	CHEBI:81243
C17648	CHEBI:138847
C17649	CHEBI:81244
C17650	CHEBI:81245
C17651	CHEBI:81246
C17652	CHEBI:81247
C17653	CHEBI:81248
C17654	CHEBI:81249
C17655	CHEBI:81250
C17656	CHEBI:81251
C17657	CHEBI:81252
C17658	CHEBI:81253
C17659	CHEBI:81254
C17660	CHEBI:88102
C17661	CHEBI:81256
C17662	CHEBI:43419
C17663	CHEBI:81257
C17664	CHEBI:81258
C17665	CHEBI:81259
C17666	CHEBI:81260
C17667	CHEBI:81261
C17668	CHEBI:81262
C17669	CHEBI:81263
C17670	CHEBI:37386
C17671	CHEBI:81264
C17672	CHEBI:81265
C17673	CHEBI:78029
C17674	CHEBI:81266
C17675	CHEBI:81267
C17676	CHEBI:67796
C17677	CHEBI:182022
C17678	CHEBI:81268
C17679	CHEBI:81269
C17680	CHEBI:81270
C17682	CHEBI:81271
C17683	CHEBI:81272
C17684	CHEBI:81273
C17685	CHEBI:81274
C17686	CHEBI:81275
C17687	CHEBI:81276
C17688	CHEBI:138819
C17689	CHEBI:138379
C17690	CHEBI:81278
C17698	CHEBI:190246
C17701	CHEBI:81279
C17702	CHEBI:81280
C17703	CHEBI:42768
C17704	CHEBI:81281
C17705	CHEBI:81282
C17706	CHEBI:81283
C17707	CHEBI:71961
C17708	CHEBI:37923
C17709	CHEBI:81284
C17710	CHEBI:81285
C17711	CHEBI:81286
C17712	CHEBI:81287
C17713	CHEBI:81288
C17714	CHEBI:45571
C17715	CHEBI:32368
C17716	CHEBI:81289
C17717	CHEBI:81290
C17718	CHEBI:81291
C17719	CHEBI:81292
C17720	CHEBI:76130
C17721	CHEBI:81293
C17722	CHEBI:81294
C17723	CHEBI:81295
C17724	CHEBI:81296
C17725	CHEBI:81297
C17726	CHEBI:81298
C17727	CHEBI:81299
C17728	CHEBI:81300
C17729	CHEBI:81301
C17730	CHEBI:81302
C17731	CHEBI:81303
C17732	CHEBI:81304
C17733	CHEBI:81305
C17734	CHEBI:81306
C17735	CHEBI:185407
C17737	CHEBI:81308
C17740	CHEBI:71215
C17741	CHEBI:71236
C17742	CHEBI:65737
C17743	CHEBI:71045
C17744	CHEBI:81309
C17745	CHEBI:81310
C17746	CHEBI:81311
C17747	CHEBI:81312
C17748	CHEBI:81313
C17749	CHEBI:81314
C17750	CHEBI:81315
C17751	CHEBI:134458
C17752	CHEBI:81317
C17753	CHEBI:81318
C17754	CHEBI:81319
C17755	CHEBI:74684
C17756	CHEBI:74683
C17757	CHEBI:81320
C17758	CHEBI:16098
C17759	CHEBI:81321
C17760	CHEBI:177680
C17762	CHEBI:188563
C17764	CHEBI:81322
C17765	CHEBI:69094
C17766	CHEBI:190265
C17767	CHEBI:144388
C17768	CHEBI:138875
C17770	CHEBI:81323
C17771	CHEBI:81324
C17772	CHEBI:81325
C17773	CHEBI:81326
C17774	CHEBI:81327
C17775	CHEBI:81328
C17776	CHEBI:81329
C17777	CHEBI:81330
C17778	CHEBI:74131
C17779	CHEBI:81331
C17780	CHEBI:81332
C17781	CHEBI:81333
C17782	CHEBI:81334
C17783	CHEBI:81335
C17784	CHEBI:81336
C17785	CHEBI:81337
C17786	CHEBI:81338
C17787	CHEBI:81339
C17788	CHEBI:81340
C17789	CHEBI:81341
C17790	CHEBI:81342
C17794	CHEBI:190284
C17795	CHEBI:81343
C17796	CHEBI:81344
C17797	CHEBI:91024
C17798	CHEBI:91026
C17803	CHEBI:81345
C17804	CHEBI:138834
C17808	CHEBI:81346
C17809	CHEBI:81347
C17810	CHEBI:81348
C17811	CHEBI:81349
C17812	CHEBI:81350
C17813	CHEBI:81351
C17814	CHEBI:81352
C17815	CHEBI:177863
C17820	CHEBI:188660
C17821	CHEBI:81353
C17822	CHEBI:81354
C17823	CHEBI:81355
C17824	CHEBI:81356
C17825	CHEBI:81357
C17826	CHEBI:81358
C17827	CHEBI:81359
C17831	CHEBI:177582
C17832	CHEBI:177644
C17834	CHEBI:81360
C17835	CHEBI:131838
C17840	CHEBI:81361
C17842	CHEBI:182767
C17843	CHEBI:81362
C17844	CHEBI:133905
C17845	CHEBI:229060
C17846	CHEBI:78309
C17847	CHEBI:81363
C17849	CHEBI:178561
C17850	CHEBI:182944
C17851	CHEBI:182945
C17853	CHEBI:179916
C17854	CHEBI:177504
C17858	CHEBI:138832
C17859	CHEBI:138836
C17860	CHEBI:138837
C17861	CHEBI:176953
C17862	CHEBI:190276
C17864	CHEBI:176947
C17865	CHEBI:138838
C17866	CHEBI:190270
C17868	CHEBI:175531
C17869	CHEBI:138821
C17875	CHEBI:133890
C17877	CHEBI:81364
C17878	CHEBI:133889
C17879	CHEBI:81365
C17881	CHEBI:81366
C17883	CHEBI:42438
C17884	CHEBI:144385
C17885	CHEBI:747480
C17886	CHEBI:182501
C17888	CHEBI:182937
C17889	CHEBI:138868
C17890	CHEBI:67914
C17891	CHEBI:81367
C17898	CHEBI:81368
C17899	CHEBI:81369
C17900	CHEBI:81370
C17901	CHEBI:81371
C17902	CHEBI:81372
C17903	CHEBI:81373
C17904	CHEBI:81374
C17909	CHEBI:182966
C17912	CHEBI:81375
C17913	CHEBI:81376
C17914	CHEBI:81377
C17915	CHEBI:81378
C17916	CHEBI:81379
C17917	CHEBI:81380
C17918	CHEBI:81381
C17919	CHEBI:81382
C17920	CHEBI:81383
C17921	CHEBI:81384
C17922	CHEBI:81385
C17925	CHEBI:81386
C17926	CHEBI:81387
C17927	CHEBI:81388
C17928	CHEBI:74761
C17929	CHEBI:74760
C17930	CHEBI:81389
C17931	CHEBI:64156
C17932	CHEBI:81390
C17933	CHEBI:81391
C17934	CHEBI:64177
C17935	CHEBI:81392
C17936	CHEBI:81393
C17937	CHEBI:24009
C17938	CHEBI:81394
C17939	CHEBI:81395
C17940	CHEBI:81396
C17941	CHEBI:81397
C17942	CHEBI:81398
C17943	CHEBI:81399
C17944	CHEBI:81400
C17945	CHEBI:131759
C17946	CHEBI:81402
C17947	CHEBI:81403
C17948	CHEBI:81404
C17949	CHEBI:81405
C17950	CHEBI:81406
C17951	CHEBI:81407
C17952	CHEBI:131436
C17953	CHEBI:51480
C17954	CHEBI:51460
C17955	CHEBI:51479
C17956	CHEBI:81408
C17957	CHEBI:81409
C17958	CHEBI:81410
C17959	CHEBI:81411
C17960	CHEBI:81412
C17961	CHEBI:81413
C17962	CHEBI:81414
C17963	CHEBI:81415
C17964	CHEBI:81416
C17965	CHEBI:81417
C17966	CHEBI:63459
C17967	CHEBI:81418
C17968	CHEBI:81419
C17969	CHEBI:81420
C17970	CHEBI:81421
C17971	CHEBI:81422
C17972	CHEBI:81423
C17973	CHEBI:81424
C17974	CHEBI:86409
C17975	CHEBI:81426
C17976	CHEBI:81427
C17977	CHEBI:81428
C17978	CHEBI:81429
C17979	CHEBI:81430
C17980	CHEBI:81431
C17981	CHEBI:81432
C17982	CHEBI:81433
C17983	CHEBI:81434
C17984	CHEBI:81435
C17985	CHEBI:81436
C17986	CHEBI:81437
C17987	CHEBI:81438
C17988	CHEBI:81439
C17989	CHEBI:81440
C17990	CHEBI:81441
C17991	CHEBI:81442
C17992	CHEBI:81443
C17993	CHEBI:81444
C17994	CHEBI:81445
C17995	CHEBI:81446
C17996	CHEBI:81447
C17997	CHEBI:81448
C17998	CHEBI:81449
C17999	CHEBI:73078
C18000	CHEBI:177756
C18001	CHEBI:73686
C18002	CHEBI:81450
C18003	CHEBI:71962
C18004	CHEBI:65113
C18005	CHEBI:65108
C18006	CHEBI:81451
C18007	CHEBI:81452
C18008	CHEBI:81453
C18009	CHEBI:81454
C18010	CHEBI:81455
C18011	CHEBI:51922
C18012	CHEBI:42646
C18013	CHEBI:51836
C18014	CHEBI:51837
C18015	CHEBI:49191
C18016	CHEBI:49195
C18017	CHEBI:50215
C18018	CHEBI:23733
C18019	CHEBI:50246
C18020	CHEBI:17219
C18021	CHEBI:38257
C18022	CHEBI:47899
C18023	CHEBI:50207
C18024	CHEBI:50208
C18025	CHEBI:6750
C18026	CHEBI:81456
C18027	CHEBI:50250
C18028	CHEBI:81457
C18029	CHEBI:81458
C18030	CHEBI:81459
C18031	CHEBI:81460
C18033	CHEBI:81462
C18034	CHEBI:81463
C18035	CHEBI:81464
C18036	CHEBI:81465
C18037	CHEBI:81466
C18038	CHEBI:81467
C18039	CHEBI:30834
C18040	CHEBI:81468
C18041	CHEBI:81469
C18042	CHEBI:81470
C18043	CHEBI:41321
C18044	CHEBI:35420
C18045	CHEBI:81471
C18046	CHEBI:81472
C18047	CHEBI:81473
C18048	CHEBI:51309
C18049	CHEBI:55474
C18050	CHEBI:51834
C18051	CHEBI:50273
C18052	CHEBI:50280
C18053	CHEBI:50209
C18054	CHEBI:49197
C18055	CHEBI:81474
C18056	CHEBI:81475
C18058	CHEBI:81476
C18059	CHEBI:50726
C18060	CHEBI:44313
C18061	CHEBI:55412
C18062	CHEBI:81477
C18063	CHEBI:48399
C18064	CHEBI:48398
C18066	CHEBI:50243
C18067	CHEBI:50451
C18068	CHEBI:51833
C18069	CHEBI:61514
C18070	CHEBI:81478
C18071	CHEBI:81479
C18072	CHEBI:81480
C18073	CHEBI:61516
C18075	CHEBI:81481
C18076	CHEBI:48622
C18077	CHEBI:81482
C18078	CHEBI:81483
C18079	CHEBI:81484
C18080	CHEBI:81485
C18081	CHEBI:81486
C18082	CHEBI:81487
C18083	CHEBI:69042
C18084	CHEBI:81488
C18085	CHEBI:81489
C18086	CHEBI:81490
C18087	CHEBI:81491
C18088	CHEBI:81492
C18089	CHEBI:81493
C18090	CHEBI:81494
C18091	CHEBI:55327
C18092	CHEBI:81495
C18093	CHEBI:81496
C18094	CHEBI:81497
C18095	CHEBI:81498
C18096	CHEBI:81499
C18097	CHEBI:81500
C18098	CHEBI:47951
C18099	CHEBI:81501
C18100	CHEBI:81502
C18101	CHEBI:81503
C18102	CHEBI:81504
C18103	CHEBI:81505
C18104	CHEBI:81506
C18105	CHEBI:81507
C18106	CHEBI:81508
C18107	CHEBI:81509
C18108	CHEBI:81510
C18109	CHEBI:81511
C18110	CHEBI:81512
C18111	CHEBI:81513
C18112	CHEBI:81514
C18113	CHEBI:81515
C18114	CHEBI:81516
C18115	CHEBI:81517
C18116	CHEBI:81518
C18117	CHEBI:81519
C18118	CHEBI:81520
C18119	CHEBI:81521
C18120	CHEBI:81522
C18121	CHEBI:81523
C18122	CHEBI:81524
C18123	CHEBI:81525
C18124	CHEBI:81526
C18126	CHEBI:62747
C18127	CHEBI:81527
C18128	CHEBI:81528
C18129	CHEBI:60430
C18130	CHEBI:81529
C18131	CHEBI:61122
C18132	CHEBI:61158
C18133	CHEBI:81530
C18134	CHEBI:81531
C18135	CHEBI:81532
C18136	CHEBI:81533
C18137	CHEBI:81534
C18138	CHEBI:81535
C18139	CHEBI:81536
C18140	CHEBI:81537
C18141	CHEBI:47136
C18142	CHEBI:39421
C18143	CHEBI:81538
C18144	CHEBI:81539
C18145	CHEBI:81540
C18146	CHEBI:81541
C18147	CHEBI:39346
C18148	CHEBI:81542
C18149	CHEBI:81543
C18150	CHEBI:44194
C18151	CHEBI:76032
C18152	CHEBI:74628
C18153	CHEBI:81544
C18154	CHEBI:81545
C18155	CHEBI:81546
C18156	CHEBI:81547
C18157	CHEBI:81548
C18158	CHEBI:81549
C18159	CHEBI:81550
C18160	CHEBI:81551
C18162	CHEBI:81553
C18163	CHEBI:60197
C18164	CHEBI:81554
C18165	CHEBI:81555
C18166	CHEBI:81556
C18167	CHEBI:65004
C18168	CHEBI:81557
C18169	CHEBI:81558
C18170	CHEBI:30322
C18171	CHEBI:81559
C18172	CHEBI:66868
C18173	CHEBI:81560
C18174	CHEBI:67204
C18175	CHEBI:81561
C18176	CHEBI:81562
C18177	CHEBI:81563
C18178	CHEBI:81564
C18179	CHEBI:81565
C18180	CHEBI:81566
C18181	CHEBI:37845
C18183	CHEBI:81568
C18184	CHEBI:81569
C18185	CHEBI:81570
C18186	CHEBI:75451
C18187	CHEBI:75437
C18188	CHEBI:81571
C18189	CHEBI:81572
C18190	CHEBI:81573
C18191	CHEBI:26723
C18192	CHEBI:33237
C18193	CHEBI:33279
C18195	CHEBI:81574
C18196	CHEBI:81575
C18197	CHEBI:81576
C18198	CHEBI:81577
C18200	CHEBI:81579
C18201	CHEBI:81580
C18202	CHEBI:81581
C18203	CHEBI:81582
C18204	CHEBI:81583
C18205	CHEBI:81584
C18206	CHEBI:81585
C18208	CHEBI:81586
C18209	CHEBI:81587
C18210	CHEBI:81588
C18211	CHEBI:52280
C18212	CHEBI:81589
C18213	CHEBI:81590
C18214	CHEBI:81591
C18215	CHEBI:81592
C18216	CHEBI:81593
C18217	CHEBI:55330
C18218	CHEBI:55328
C18219	CHEBI:81594
C18220	CHEBI:81595
C18221	CHEBI:52484
C18222	CHEBI:52485
C18223	CHEBI:50069
C18224	CHEBI:50068
C18225	CHEBI:50067
C18226	CHEBI:50060
C18228	CHEBI:50063
C18229	CHEBI:52463
C18230	CHEBI:47828
C18231	CHEBI:47799
C18232	CHEBI:59930
C18233	CHEBI:81596
C18234	CHEBI:81597
C18235	CHEBI:61586
C18236	CHEBI:18855
C18237	CHEBI:21437
C18238	CHEBI:23310
C18239	CHEBI:60210
C18240	CHEBI:26889
C18241	CHEBI:26887
C18242	CHEBI:19296
C18243	CHEBI:19297
C18244	CHEBI:19345
C18245	CHEBI:81598
C18246	CHEBI:36015
C18247	CHEBI:81599
C18248	CHEBI:47554
C18249	CHEBI:81600
C18250	CHEBI:81601
C18251	CHEBI:81602
C18252	CHEBI:81603
C18253	CHEBI:81604
C18254	CHEBI:81605
C18255	CHEBI:81606
C18256	CHEBI:81607
C18257	CHEBI:81608
C18258	CHEBI:81609
C18259	CHEBI:81610
C18260	CHEBI:81611
C18261	CHEBI:81612
C18262	CHEBI:81613
C18263	CHEBI:81614
C18264	CHEBI:81615
C18265	CHEBI:81616
C18266	CHEBI:81617
C18267	CHEBI:81618
C18268	CHEBI:81619
C18269	CHEBI:81620
C18270	CHEBI:81621
C18271	CHEBI:81622
C18272	CHEBI:81623
C18273	CHEBI:81624
C18274	CHEBI:81625
C18275	CHEBI:81626
C18276	CHEBI:81627
C18277	CHEBI:81628
C18278	CHEBI:81629
C18279	CHEBI:81630
C18280	CHEBI:81631
C18281	CHEBI:81632
C18282	CHEBI:81633
C18283	CHEBI:81634
C18284	CHEBI:81635
C18285	CHEBI:81636
C18286	CHEBI:81637
C18287	CHEBI:81638
C18293	CHEBI:81644
C18294	CHEBI:81645
C18295	CHEBI:81646
C18296	CHEBI:134368
C18297	CHEBI:81648
C18298	CHEBI:81649
C18299	CHEBI:81650
C18300	CHEBI:81651
C18301	CHEBI:81652
C18302	CHEBI:81653
C18303	CHEBI:81654
C18304	CHEBI:81655
C18305	CHEBI:81656
C18306	CHEBI:81657
C18307	CHEBI:81658
C18308	CHEBI:81659
C18309	CHEBI:81660
C18310	CHEBI:81661
C18311	CHEBI:81662
C18312	CHEBI:81663
C18313	CHEBI:81664
C18314	CHEBI:81665
C18315	CHEBI:81666
C18316	CHEBI:81667
C18317	CHEBI:81668
C18318	CHEBI:81669
C18319	CHEBI:37070
C18320	CHEBI:81670
C18321	CHEBI:81671
C18323	CHEBI:75856
C18324	CHEBI:81672
C18325	CHEBI:75544
C18326	CHEBI:70431
C18327	CHEBI:81673
C18328	CHEBI:81674
C18329	CHEBI:81675
C18330	CHEBI:81676
C18331	CHEBI:81677
C18332	CHEBI:81678
C18333	CHEBI:81679
C18334	CHEBI:81680
C18335	CHEBI:81681
C18336	CHEBI:81682
C18337	CHEBI:81683
C18338	CHEBI:81684
C18339	CHEBI:81685
C18340	CHEBI:81686
C18341	CHEBI:81687
C18342	CHEBI:81688
C18343	CHEBI:81689
C18344	CHEBI:81690
C18345	CHEBI:81691
C18346	CHEBI:81692
C18347	CHEBI:81693
C18348	CHEBI:81694
C18349	CHEBI:81695
C18350	CHEBI:81696
C18351	CHEBI:81697
C18352	CHEBI:81698
C18353	CHEBI:81699
C18354	CHEBI:81700
C18355	CHEBI:81701
C18356	CHEBI:81702
C18357	CHEBI:81703
C18358	CHEBI:81704
C18359	CHEBI:81705
C18360	CHEBI:81706
C18361	CHEBI:81707
C18362	CHEBI:76277
C18363	CHEBI:76136
C18364	CHEBI:364453
C18365	CHEBI:59204
C18366	CHEBI:81708
C18367	CHEBI:72449
C18368	CHEBI:29415
C18369	CHEBI:36773
C18370	CHEBI:81709
C18371	CHEBI:81710
C18372	CHEBI:81711
C18373	CHEBI:39397
C18374	CHEBI:81712
C18375	CHEBI:81713
C18376	CHEBI:81714
C18377	CHEBI:81715
C18378	CHEBI:63928
C18379	CHEBI:81716
C18380	CHEBI:81717
C18381	CHEBI:81718
C18382	CHEBI:81719
C18383	CHEBI:81720
C18384	CHEBI:81721
C18386	CHEBI:81722
C18387	CHEBI:81723
C18388	CHEBI:81724
C18389	CHEBI:81725
C18390	CHEBI:78739
C18391	CHEBI:228275
C18392	CHEBI:81726
C18393	CHEBI:81727
C18394	CHEBI:81728
C18395	CHEBI:38588
C18396	CHEBI:81729
C18397	CHEBI:38621
C18398	CHEBI:81730
C18399	CHEBI:52741
C18400	CHEBI:38661
C18401	CHEBI:40926
C18402	CHEBI:38692
C18403	CHEBI:38843
C18404	CHEBI:38845
C18405	CHEBI:38873
C18406	CHEBI:38876
C18407	CHEBI:81731
C18408	CHEBI:39091
C18409	CHEBI:39283
C18410	CHEBI:39348
C18411	CHEBI:39353
C18412	CHEBI:39393
C18413	CHEBI:39400
C18414	CHEBI:38463
C18415	CHEBI:81732
C18416	CHEBI:38476
C18417	CHEBI:81733
C18418	CHEBI:38505
C18419	CHEBI:38539
C18420	CHEBI:81734
C18421	CHEBI:81735
C18422	CHEBI:81736
C18423	CHEBI:38548
C18424	CHEBI:81737
C18425	CHEBI:81738
C18426	CHEBI:39370
C18427	CHEBI:81739
C18428	CHEBI:116509
C18429	CHEBI:81740
C18430	CHEBI:39382
C18431	CHEBI:81741
C18432	CHEBI:81742
C18433	CHEBI:81743
C18434	CHEBI:39384
C18435	CHEBI:81744
C18436	CHEBI:81745
C18437	CHEBI:39387
C18438	CHEBI:81746
C18439	CHEBI:81747
C18440	CHEBI:81748
C18441	CHEBI:81749
C18442	CHEBI:81750
C18443	CHEBI:81751
C18444	CHEBI:81752
C18445	CHEBI:39285
C18446	CHEBI:81753
C18447	CHEBI:39275
C18448	CHEBI:39282
C18449	CHEBI:81754
C18450	CHEBI:81755
C18451	CHEBI:39330
C18452	CHEBI:81756
C18453	CHEBI:81757
C18454	CHEBI:67113
C18455	CHEBI:39347
C18456	CHEBI:81758
C18457	CHEBI:75212
C18458	CHEBI:81759
C18459	CHEBI:81760
C18460	CHEBI:81761
C18461	CHEBI:81762
C18462	CHEBI:81763
C18463	CHEBI:39291
C18464	CHEBI:81764
C18465	CHEBI:81765
C18466	CHEBI:81766
C18467	CHEBI:39328
C18468	CHEBI:81767
C18469	CHEBI:81768
C18470	CHEBI:81769
C18471	CHEBI:81770
C18472	CHEBI:75851
C18473	CHEBI:73972
C18474	CHEBI:81771
C18475	CHEBI:81772
C18476	CHEBI:81773
C18477	CHEBI:75281
C18478	CHEBI:81774
C18479	CHEBI:73162
C18480	CHEBI:81775
C18481	CHEBI:81776
C18482	CHEBI:81777
C18483	CHEBI:81778
C18484	CHEBI:38887
C18485	CHEBI:81779
C18486	CHEBI:81780
C18487	CHEBI:45141
C18488	CHEBI:38640
C18489	CHEBI:81781
C18490	CHEBI:81782
C18491	CHEBI:38628
C18492	CHEBI:81783
C18493	CHEBI:81784
C18494	CHEBI:81785
C18495	CHEBI:39329
C18496	CHEBI:81786
C18497	CHEBI:81787
C18498	CHEBI:81788
C18499	CHEBI:81789
C18500	CHEBI:81790
C18501	CHEBI:81791
C18502	CHEBI:81792
C18503	CHEBI:81793
C18504	CHEBI:63956
C18505	CHEBI:81794
C18506	CHEBI:81795
C18507	CHEBI:39164
C18508	CHEBI:39177
C18509	CHEBI:39183
C18510	CHEBI:39391
C18511	CHEBI:39170
C18512	CHEBI:39175
C18513	CHEBI:39185
C18514	CHEBI:81796
C18515	CHEBI:38450
C18516	CHEBI:81797
C18517	CHEBI:81798
C18518	CHEBI:81799
C18519	CHEBI:81800
C18520	CHEBI:38798
C18521	CHEBI:81801
C18522	CHEBI:81802
C18523	CHEBI:81803
C18524	CHEBI:81804
C18525	CHEBI:38449
C18526	CHEBI:38452
C18527	CHEBI:81805
C18528	CHEBI:50099
C18529	CHEBI:81806
C18530	CHEBI:81807
C18531	CHEBI:81808
C18532	CHEBI:81809
C18533	CHEBI:81810
C18534	CHEBI:81811
C18535	CHEBI:38592
C18536	CHEBI:81812
C18537	CHEBI:81813
C18538	CHEBI:81814
C18539	CHEBI:81815
C18540	CHEBI:81816
C18541	CHEBI:81817
C18542	CHEBI:26276
C18543	CHEBI:81818
C18544	CHEBI:81819
C18545	CHEBI:81820
C18546	CHEBI:81821
C18547	CHEBI:81822
C18548	CHEBI:81823
C18549	CHEBI:81824
C18550	CHEBI:81825
C18551	CHEBI:81826
C18552	CHEBI:81827
C18553	CHEBI:38639
C18554	CHEBI:81828
C18555	CHEBI:81829
C18556	CHEBI:81830
C18557	CHEBI:39228
C18558	CHEBI:40909
C18559	CHEBI:81831
C18560	CHEBI:81832
C18561	CHEBI:78780
C18562	CHEBI:81833
C18563	CHEBI:39188
C18564	CHEBI:81834
C18565	CHEBI:81835
C18566	CHEBI:48233
C18567	CHEBI:81836
C18568	CHEBI:81837
C18569	CHEBI:38630
C18570	CHEBI:81838
C18571	CHEBI:81839
C18572	CHEBI:81840
C18573	CHEBI:81841
C18574	CHEBI:81842
C18575	CHEBI:36616
C18576	CHEBI:39315
C18577	CHEBI:64163
C18578	CHEBI:81843
C18579	CHEBI:81844
C18580	CHEBI:81845
C18581	CHEBI:81846
C18582	CHEBI:81847
C18583	CHEBI:81848
C18584	CHEBI:81849
C18585	CHEBI:81850
C18586	CHEBI:81851
C18587	CHEBI:78337
C18588	CHEBI:38699
C18589	CHEBI:38660
C18590	CHEBI:39311
C18591	CHEBI:59340
C18592	CHEBI:81852
C18593	CHEBI:81853
C18594	CHEBI:81854
C18595	CHEBI:38591
C18596	CHEBI:81855
C18597	CHEBI:81856
C18598	CHEBI:81857
C18599	CHEBI:81858
C18600	CHEBI:81859
C18601	CHEBI:81860
C18602	CHEBI:39300
C18603	CHEBI:38604
C18604	CHEBI:81861
C18605	CHEBI:39260
C18606	CHEBI:81862
C18607	CHEBI:81863
C18608	CHEBI:75703
C18609	CHEBI:70721
C18610	CHEBI:81864
C18611	CHEBI:47617
C18612	CHEBI:81865
C18613	CHEBI:81866
C18614	CHEBI:38626
C18615	CHEBI:39388
C18616	CHEBI:81867
C18617	CHEBI:81868
C18618	CHEBI:81869
C18619	CHEBI:81870
C18620	CHEBI:64342
C18621	CHEBI:43310
C18622	CHEBI:81871
C18623	CHEBI:439819
C18624	CHEBI:45245
C18625	CHEBI:262350
C18626	CHEBI:60607
C18627	CHEBI:18624
C18628	CHEBI:81872
C18629	CHEBI:81873
C18630	CHEBI:81874
C18631	CHEBI:81875
C18632	CHEBI:81876
C18633	CHEBI:44504
C18634	CHEBI:74351
C18635	CHEBI:79176
C18636	CHEBI:79173
C18637	CHEBI:75091
C18638	CHEBI:74619
C18639	CHEBI:75093
C18640	CHEBI:81877
C18641	CHEBI:81878
C18642	CHEBI:81879
C18643	CHEBI:79171
C18644	CHEBI:38587
C18645	CHEBI:38465
C18646	CHEBI:38470
C18647	CHEBI:81880
C18648	CHEBI:81881
C18649	CHEBI:38483
C18650	CHEBI:38504
