foodb_compound_id	foodb_compound_name	chebi_id	chebi_label	match_source	match_type
12375	Methyl isothiocyanate	CHEBI:78337	methyl isothiocyanate	primary_name	exact_label
12393	5'-Guanylic acid	CHEBI:17345	guanosine 5'-monophosphate	primary_name	exact_synonym
12400	L-Isoleucine	CHEBI:17191	L-isoleucine	primary_name	exact_label
12401	Licoisoflavone A	CHEBI:28620	licoisoflavone A	primary_name	exact_label
12403	Prunetin	CHEBI:8600	prunetin	primary_name	exact_label
12419	12alpha-Hydroxyerosone	CHEBI:175713	12alpha-Hydroxyerosone	primary_name	exact_label
12424	Octadecanamide	CHEBI:34900	octadecanamide	primary_name	exact_label
12429	Pelargonidin	CHEBI:25863	pelargonidin	primary_name	exact_label
12439	Oleamide	CHEBI:116314	oleamide	primary_name	exact_label
12442	Thiourea	CHEBI:36946	thiourea	primary_name	exact_label
12447	Acetyl tributyl citrate	CHEBI:168067	Acetyl tributyl citrate	primary_name	exact_label
12465	alpha-Linolenic acid	CHEBI:27432	alpha-linolenic acid	primary_name	exact_label
12477	Xanthotoxin	CHEBI:18358	methoxsalen	chebi_synonym	exact_label
12488	Nicotinamide	CHEBI:17154	nicotinamide	primary_name	exact_label
12494	Convalloside	CHEBI:176297	Convalloside	primary_name	exact_label
12499	Brassicasterol	CHEBI:3168	brassicasterol	primary_name	exact_label
12519	Kievitone	CHEBI:16832	kievitone	primary_name	exact_label
12524	Campesterol	CHEBI:28623	campesterol	primary_name	exact_label
12526	Dicoumarol	CHEBI:4513	dicoumarol	primary_name	exact_label
12531	D-Fructose	CHEBI:15824	D-fructose	primary_name	exact_label
12533	D-Glucose	CHEBI:17634	D-glucose	primary_name	exact_label
12538	L-Glutamic acid	CHEBI:16015	L-glutamic acid	primary_name	exact_label
12552	Propyl acetate	CHEBI:40116	propyl acetate	primary_name	exact_label
12560	Isoquinoline	CHEBI:16092	isoquinoline	primary_name	exact_label
12562	Furfuryl acetate	CHEBI:191539	Furfuryl acetate	primary_name	exact_label
12566	L-Cystine	CHEBI:16283	L-cystine	primary_name	exact_label
12570	L-Aspartic acid	CHEBI:17053	L-aspartic acid	primary_name	exact_label
12571	2-Aminoheptanedioic acid	CHEBI:64305	2-aminopimelic acid	primary_name	exact_synonym
12577	Seselin	CHEBI:69040	Seselin	primary_name	exact_label
12578	Ellagic acid	CHEBI:4775	ellagic acid	primary_name	exact_label
12590	Triethyl citrate	CHEBI:168426	Triethyl citrate	primary_name	exact_label
12599	Histamine	CHEBI:18295	histamine	primary_name	exact_label
12608	Psoralen	CHEBI:27616	psoralen	primary_name	exact_label
12611	Sulforaphane	CHEBI:47807	sulforaphane	primary_name	exact_label
12618	Auranetin	CHEBI:175776	Auranetin	primary_name	exact_label
12624	Tetradecanal	CHEBI:84067	tetradecanal	primary_name	exact_label
12633	Sampangine	CHEBI:67606	sampangine	primary_name	exact_label
12636	Myristoleic acid	CHEBI:27781	myristoleic acid	primary_name	exact_label
12645	Patulin	CHEBI:74926	patulin	primary_name	exact_label
12647	Piperidine	CHEBI:18049	piperidine	primary_name	exact_label
12649	Allantoic acid	CHEBI:30837	allantoic acid	primary_name	exact_label
12661	Cordeauxione	CHEBI:174773	Cordeauxione	primary_name	exact_label
12663	Secoisolariciresinol	CHEBI:67250	secoisolariciresinol	primary_name	exact_label
12664	Isopimpinellin	CHEBI:28853	isopimpinellin	primary_name	exact_label
12681	L-Cysteine	CHEBI:17561	L-cysteine	primary_name	exact_label
12685	erythro-5-Hydroxy-L-lysine	CHEBI:18040	erythro-5-hydroxy-L-lysine	primary_name	exact_label
12686	L-Methionine	CHEBI:16643	L-methionine	primary_name	exact_label
12691	4alpha-Methylfecosterol	CHEBI:80094	4alpha-Methylfecosterol	primary_name	exact_label
12706	D-Galactose	CHEBI:12936	D-galactose	primary_name	exact_label
12708	Scopoletin	CHEBI:17488	scopoletin	primary_name	exact_label
12727	Myricetin	CHEBI:18152	myricetin	primary_name	exact_label
12739	Monocrotaline	CHEBI:6980	monocrotaline	primary_name	exact_label
12742	L-Serine	CHEBI:17115	L-serine	primary_name	exact_label
12755	Imperatorin	CHEBI:5885	imperatorin	primary_name	exact_label
12760	Thymine 2-desoxyriboside	CHEBI:17748	thymidine	chebi_synonym	exact_label
12764	Methyl linoleate	CHEBI:69080	methyl linoleate	primary_name	exact_label
12768	Petroselinic acid	CHEBI:28194	petroselinic acid	primary_name	exact_label
12771	Decanal	CHEBI:31457	decanal	primary_name	exact_label
12783	Deoxycholic acid	CHEBI:28834	deoxycholic acid	primary_name	exact_label
12801	Estrone	CHEBI:17263	estrone	primary_name	exact_label
12805	trans-Ferulic acid	CHEBI:17620	trans-ferulic acid	primary_name	exact_label
12807	Formic acid	CHEBI:30751	formic acid	primary_name	exact_label
12811	1,2-Benzisothiazol-3(2H)-one	CHEBI:167099	benzo[d]isothiazol-3-one	primary_name	exact_synonym
12813	Cholic acid	CHEBI:16359	cholic acid	primary_name	exact_label
12839	2',6'-Dihydroxy-4'-methoxydihydrochalcone	CHEBI:28523	2',6'-dihydroxy-4'-methoxydihydrochalcone	primary_name	exact_label
12861	Oleic acid	CHEBI:16196	oleic acid	primary_name	exact_label
12996	Pristanic acid	CHEBI:51340	pristanic acid	primary_name	exact_label
13014	Erythrodiol	CHEBI:67939	erythrodiol	primary_name	exact_label
13037	Oleanolic acid	CHEBI:37659	oleanolic acid	primary_name	exact_label
13044	Maslinic acid	CHEBI:66682	maslinic acid	primary_name	exact_label
13092	3-Acetoxyscirpene-4,15-diol	CHEBI:175141	3-Acetoxyscirpene-4,15-diol	primary_name	exact_label
13218	Perillic acid	CHEBI:36999	perillic acid	primary_name	exact_label
13232	Ubiquinone 9	CHEBI:18160	ubiquinone-9	chebi_synonym	exact_label
13238	Fumonisin B1	CHEBI:38221	fumonisin B1	primary_name	exact_label
13239	Fumonisin B2	CHEBI:38225	fumonisin B2	primary_name	exact_label
13258	Luteolin	CHEBI:15864	luteolin	primary_name	exact_label
13272	Cholesterol	CHEBI:16113	cholesterol	primary_name	exact_label
13421	Sulfentrazone	CHEBI:9339	sulfentrazone	primary_name	exact_label
13422	Cyprodinil	CHEBI:4045	cyprodinil	primary_name	exact_label
13423	Flumioxazin	CHEBI:8939	flumioxazin	primary_name	exact_label
13430	2-(2-Thienylmethylene)-1,6-dioxaspiro[4.4]non-3-ene	CHEBI:169717	2-(2-Thienylmethylene)-1,6-dioxaspiro[4.4]non-3-ene	primary_name	exact_label
13432	Halosulfuron-methyl	CHEBI:81750	Halosulfuron-methyl	primary_name	exact_label
13514	4-Hydroxyproline	CHEBI:20392	4-hydroxyproline	primary_name	exact_label
13521	Uvaol	CHEBI:67894	uvaol	primary_name	exact_label
13529	Prunasin	CHEBI:25150	prunasin	primary_name	exact_label
13576	Piperitone	CHEBI:48933	piperitone	primary_name	exact_label
13604	beta-Selinene	CHEBI:49276	beta-selinene	primary_name	exact_label
13610	Xanthohumol D	CHEBI:66335	xanthohumol D	primary_name	exact_label
13697	12alpha-Hydroxymunduserone	CHEBI:175596	12alpha-Hydroxymunduserone	primary_name	exact_label
13705	Geranial	CHEBI:16980	geranial	primary_name	exact_label
13713	(+)-1(10),4-Cadinadiene	CHEBI:140564	delta-cadinene	chebi_synonym	exact_label
13719	alpha-Carotene	CHEBI:28425	alpha-carotene	primary_name	exact_label
13720	(-)-trans-Carveol	CHEBI:15389	(-)-trans-carveol	primary_name	exact_label
13768	(+)-alpha-Pinene	CHEBI:28261	(+)-alpha-pinene	primary_name	exact_label
13795	Geraniol	CHEBI:17447	geraniol	primary_name	exact_label
13798	1,2-Epoxy-p-menth-8-ene	CHEBI:16431	limonene 1,2-epoxide	primary_name	exact_synonym
13803	(-)-Menthone	CHEBI:15410	(-)-menthone	primary_name	exact_label
13805	Lanosterol	CHEBI:16521	lanosterol	primary_name	exact_label
13830	Semilicoisoflavone B	CHEBI:69093	semilicoisoflavone B	primary_name	exact_label
13831	Retinol	CHEBI:50211	retinol	primary_name	exact_label
13833	3,4-Didehydroretinol	CHEBI:132246	all-trans-3,4-didehydroretinol	primary_name	exact_synonym
13837	Fasciculol F	CHEBI:172809	Fasciculol F	primary_name	exact_label
13858	Aflatoxin B2	CHEBI:48209	aflatoxin B2	primary_name	exact_label
13881	2-Acetyl-5-methylfuran	CHEBI:562752	2-acetyl-5-methylfuran	primary_name	exact_label
13883	Hydroxypropanedioic acid	CHEBI:16513	hydroxymalonic acid	primary_name	exact_synonym
13886	Thiocyanic acid	CHEBI:29200	thiocyanic acid	primary_name	exact_label
13899	Methyl hexanoate	CHEBI:77322	methyl hexanoate	primary_name	exact_label
13900	Hexanoic acid	CHEBI:30776	hexanoic acid	primary_name	exact_label
13901	4-Hexen-3-one	CHEBI:89801	4-hexen-3-one	primary_name	exact_label
13913	Myrtenal	CHEBI:25458	myrtenal	primary_name	exact_label
14087	Carbon dioxide	CHEBI:16526	carbon dioxide	primary_name	exact_label
15874	2-Propenyl 2-furancarboxylate	CHEBI:173650	2-Propenyl 2-furancarboxylate	primary_name	exact_label
15948	Garcimangosone B	CHEBI:192301	Garcimangosone B	primary_name	exact_label
15949	5',6'-Epoxy-5',6'-dihydro-beta,beta-caroten-3-ol	CHEBI:176097	5',6'-Epoxy-5',6'-dihydro-beta,beta-caroten-3-ol	primary_name	exact_label
15950	Muricin F	CHEBI:176185	Muricin F	primary_name	exact_label
15951	Muricin G	CHEBI:176188	Muricin G	primary_name	exact_label
15952	Muricin E	CHEBI:171723	Muricin E	primary_name	exact_label
15953	Muricin D	CHEBI:176099	Muricin D	primary_name	exact_label
15956	Sucrose 1',4'-(4,4'-dihydroxy-3,3'-dimethoxy-b-truxinate)	CHEBI:191581	Sucrose 1',4'-(4,4'-dihydroxy-3,3'-dimethoxy-b-truxinate)	primary_name	exact_label
15960	Atrovirinone	CHEBI:191720	Atrovirinone	primary_name	exact_label
15961	Atrovirisidone	CHEBI:169074	Atrovirisidone	primary_name	exact_label
15962	Garcimangosone A	CHEBI:185604	Garcimangosone A	primary_name	exact_label
15963	Garcimangosone C	CHEBI:169234	Garcimangosone C	primary_name	exact_label
15965	1,4-Dimethoxyglucobrassicin	CHEBI:169561	1,4-Dimethoxyglucobrassicin	primary_name	exact_label
15966	Romucosine A	CHEBI:175150	Romucosine A	primary_name	exact_label
15967	N-Methoxycarbonyl-N-nornuciferine	CHEBI:178483	N-Methoxycarbonyl-N-nornuciferine	primary_name	exact_label
15969	2,6-Dimethyl-3,7-octadiene-2,6-diol	CHEBI:180224	2,6-Dimethyl-3,7-octadiene-2,6-diol	primary_name	exact_label
15970	delta-Terpineol	CHEBI:167334	delta-Terpineol	primary_name	exact_label
15972	gamma-Terpineol	CHEBI:81151	gamma-Terpineol	primary_name	exact_label
15973	Terpinolene	CHEBI:9457	terpinolene	primary_name	exact_label
15977	beta-Terpineol	CHEBI:132899	beta-terpineol	primary_name	exact_label
15980	(S)-Oleuropeic acid	CHEBI:169503	(S)-Oleuropeic acid	primary_name	exact_label
15981	Piperitenone	CHEBI:17304	piperitenone	primary_name	exact_label
15983	Santene hydrate	CHEBI:195703	Santene hydrate	primary_name	exact_label
15984	Mozambioside	CHEBI:168885	Mozambioside	primary_name	exact_label
15985	Cafamarine	CHEBI:191597	Cafamarine	primary_name	exact_label
15986	Gibberellin A77	CHEBI:175419	Gibberellin A77	primary_name	exact_label
15987	(1alpha,4alpha,5beta,6alpha,11betaH)-1,4-Epoxy-5-hydroxy-10(14)-germacren-12,6-olide	CHEBI:174509	(1alpha,4alpha,5beta,6alpha,11betaH)-1,4-Epoxy-5-hydroxy-10(14)-germacren-12,6-olide	primary_name	exact_label
15990	6,8-Epoxy-p-menth-2-ene	CHEBI:171974	6,8-Epoxy-p-menth-2-ene	primary_name	exact_label
15991	Terpinolene oxide	CHEBI:171945	Terpinolene oxide	primary_name	exact_label
15997	2-Hydroxy-p-mentha-1,8-dien-6-one	CHEBI:190767	2-Hydroxy-p-mentha-1,8-dien-6-one	primary_name	exact_label
15999	gamma-Diosphenol	CHEBI:190869	Gamma-Diosphenol	primary_name	exact_label
16000	p-Mentha-1,8-dien-4-ol	CHEBI:171936	p-Mentha-1,8-dien-4-ol	primary_name	exact_label
16007	p-Menthan-1-ol	CHEBI:89236	p-menthan-1-ol	primary_name	exact_label
16008	trans-p-Menth-2-ene-1,4-diol	CHEBI:180236	trans-p-Menth-2-ene-1,4-diol	primary_name	exact_label
16010	2-Hydroxy-2,6,6-trimethylcyclohexanone	CHEBI:171777	2-Hydroxy-2,6,6-trimethylcyclohexanone	primary_name	exact_label
16011	4-Acetyl-1,4-dimethyl-1-cyclohexene	CHEBI:171953	4-Acetyl-1,4-dimethyl-1-cyclohexene	primary_name	exact_label
16012	Hop ether	CHEBI:171943	Hop ether	primary_name	exact_label
16013	3,4-Dimethyl-1,2-cyclopentanedione	CHEBI:195837	3,4-Dimethyl-1,2-cyclopentanedione	primary_name	exact_label
16014	3,5-Dimethyl-1,2-cyclopentanedione	CHEBI:195838	3,5-Dimethyl-1,2-cyclopentanedione	primary_name	exact_label
16016	Deoxyloganic acid	CHEBI:167915	Deoxyloganic acid	primary_name	exact_label
16020	Tirucallol	CHEBI:175463	Tirucallol	primary_name	exact_label
16021	28-Hydroxy-14-taraxeren-3-one	CHEBI:191848	28-Hydroxy-14-taraxeren-3-one	primary_name	exact_label
16022	(3b,7b,22x)-Cucurbita-5,24-diene-3,7,23-triol 7-glucoside	CHEBI:176253	(3b,7b,22x)-Cucurbita-5,24-diene-3,7,23-triol 7-glucoside	primary_name	exact_label
16023	Glycinoeclepin B	CHEBI:169295	Glycinoeclepin B	primary_name	exact_label
16025	Glycinoeclepin A	CHEBI:5461	Glycinoeclepin A	primary_name	exact_label
16027	Cyclodehydroisolubimin	CHEBI:196149	Cyclodehydroisolubimin	primary_name	exact_label
16028	4-O-Methylmelleolide	CHEBI:175315	4-O-Methylmelleolide	primary_name	exact_label
16029	Armillaric acid	CHEBI:169037	Armillaric acid	primary_name	exact_label
16030	Melleolide C	CHEBI:175591	Melleolide C	primary_name	exact_label
16031	Melleolide D	CHEBI:221484	Melleolide D	primary_name	exact_label
16032	Melledonal B	CHEBI:169638	Melledonal B	primary_name	exact_label
16033	Rotundifolone	CHEBI:8900	Rotundifolone	primary_name	exact_label
16034	19'-Hexanoyloxymytiloxanthin	CHEBI:172805	19'-Hexanoyloxymytiloxanthin	primary_name	exact_label
16042	Cymbopogone	CHEBI:175464	Cymbopogone	primary_name	exact_label
16043	Katononic acid	CHEBI:172019	Katononic acid	primary_name	exact_label
16045	Istanbulin A	CHEBI:174481	Istanbulin A	primary_name	exact_label
16046	8-Oxodiacetoxyscirpenol	CHEBI:175875	8-Oxodiacetoxyscirpenol	primary_name	exact_label
16047	Ethiin	CHEBI:165858	Ethiin	primary_name	exact_label
16048	Thiazopyr	CHEBI:166573	Thiazopyr	primary_name	exact_label
16049	1alpha-Hydroxyarbusculin A	CHEBI:174512	1alpha-Hydroxyarbusculin A	primary_name	exact_label
16050	3,7(11)-Eudesmadiene	CHEBI:166668	3,7(11)-Eudesmadiene	primary_name	exact_label
16051	(+)-4,11-Eudesmadien-3-one	CHEBI:190005	(+)-4,11-Eudesmadien-3-one	primary_name	exact_label
16052	Sporotrichiol	CHEBI:175711	Sporotrichiol	primary_name	exact_label
16058	Zingiberenol	CHEBI:191472	Zingiberenol	primary_name	exact_label
16059	Curlone	CHEBI:176639	curlone	primary_name	exact_label
16060	Acoragermacrone	CHEBI:195990	Acoragermacrone	primary_name	exact_label
16061	Sporol	CHEBI:174513	Sporol	primary_name	exact_label
16062	2-Acetyl-4-methylpyridine	CHEBI:179150	2-Acetyl-4-methylpyridine	primary_name	exact_label
16063	2-Acetyl-6-methylpyridine	CHEBI:179151	2-Acetyl-6-methylpyridine	primary_name	exact_label
16069	(Z)-Resveratrol 3-glucoside 5-sulfate	CHEBI:192054	(Z)-Resveratrol 3-glucoside 5-sulfate	primary_name	exact_label
16070	(Z)-Resveratrol 3-(2''-sulfoglucoside)	CHEBI:180707	(Z)-Resveratrol 3-(2''-sulfoglucoside)	primary_name	exact_label
16071	(Z)-Resveratrol 3-(3''-sulfoglucoside)	CHEBI:173167	(Z)-Resveratrol 3-(3''-sulfoglucoside)	primary_name	exact_label
16074	3-Methylellagic acid 8-rhamnoside	CHEBI:191529	3-Methylellagic acid 8-rhamnoside	primary_name	exact_label
16075	3-Methylellagic acid 8-(2-acetylrhamnoside)	CHEBI:168439	3-Methylellagic acid 8-(2-acetylrhamnoside)	primary_name	exact_label
16079	(8S,8'S)-Secoisolariciresinol 9-xyloside	CHEBI:191562	(8S,8'S)-Secoisolariciresinol 9-xyloside	primary_name	exact_label
16081	5,8-Dimethoxychalepensin	CHEBI:175031	5,8-Dimethoxychalepensin	primary_name	exact_label
16085	cis-p-Coumaric acid 4-[apiosyl-(1->2)-glucoside]	CHEBI:167954	cis-p-Coumaric acid 4-[apiosyl-(1->2)-glucoside]	primary_name	exact_label
16090	Methyl 3,4-dicaffeoylquinate	CHEBI:85153	methyl 3,4-dicaffeoylquinate	primary_name	exact_label
16093	Pilosin	CHEBI:174456	pilosin	primary_name	exact_label
16094	3-Methyl-2-butenyl-(-)-piperitol	CHEBI:175408	3-Methyl-2-butenyl-(-)-piperitol	primary_name	exact_label
16100	Gibberellin A124	CHEBI:175652	Gibberellin A124	primary_name	exact_label
16103	Armillaramide	CHEBI:191823	Armillaramide	primary_name	exact_label
16105	(x)-1-Nonen-3-yl acetate	CHEBI:172068	(x)-1-Nonen-3-yl acetate	primary_name	exact_label
16108	3-Hydroxychavicol 1-[rhamnosyl-(1->6)-glucoside]	CHEBI:167976	3-Hydroxychavicol 1-[rhamnosyl-(1->6)-glucoside]	primary_name	exact_label
16113	1,2,5,6-Tetrahydro-4H-pyrrolo[3,2,1-ij]quinolin-4-one	CHEBI:45141	pyroquilon	primary_name	exact_synonym
16114	Methyl (R)-3-methyl-2-oxopentanoate	CHEBI:168918	Methyl (R)-3-methyl-2-oxopentanoate	primary_name	exact_label
16118	Neoannonin B	CHEBI:176215	Neoannonin B	primary_name	exact_label
16124	Goyaglycoside h	CHEBI:145194	Goyaglycoside H	primary_name	exact_label
16126	Pisumoside B	CHEBI:186214	Pisumoside B	primary_name	exact_label
16127	Pisumoside A	CHEBI:169782	Pisumoside A	primary_name	exact_label
16128	Oleyl acetate	CHEBI:134476	oleyl acetate	primary_name	exact_label
16130	Sanchinoside B1	CHEBI:186360	Sanchinoside B1	primary_name	exact_label
16136	(1-Methylethenyl)pyrazine	CHEBI:193692	(1-Methylethenyl)pyrazine	primary_name	exact_label
16138	Sucrose acetate isobutyrate	CHEBI:177717	sucrose acetate isobutyrate	primary_name	exact_label
16139	Butyl butyryllactate	CHEBI:168668	butyl butyryllactate	primary_name	exact_label
16140	Maltodextrin	CHEBI:25140	maltodextrin	primary_name	exact_label
16143	4-[(2-Methyl-3-furanyl)thio]-5-nonanone	CHEBI:168976	4-[(2-Methyl-3-furanyl)thio]-5-nonanone	primary_name	exact_label
16145	1-Hydroxy-3-nonanone	CHEBI:179881	1-Hydroxy-3-nonanone	primary_name	exact_label
16146	1-Phenyl-5-propyl-1H-pyrazole	CHEBI:186973	1-Phenyl-5-propyl-1H-pyrazole	primary_name	exact_label
16150	6,7-Dihydro-2-methyl-5H-cyclopenta[b]pyrazine	CHEBI:179435	6,7-Dihydro-2-methyl-5H-cyclopenta[b]pyrazine	primary_name	exact_label
16151	6,7-Dihydro-5-methyl-5H-cyclopenta[b]pyrazine	CHEBI:179434	6,7-Dihydro-5-methyl-5H-cyclopenta[b]pyrazine	primary_name	exact_label
16152	2-Ethyl-2-heptenal	CHEBI:195705	2-Ethyl-2-heptenal	primary_name	exact_label
16153	2-Isopropyl-5-methylpyrazine	CHEBI:193643	2-Isopropyl-5-methylpyrazine	primary_name	exact_label
16154	2-Ethylidenehexanal	CHEBI:172020	2-Ethylidenehexanal	primary_name	exact_label
16155	S-2,5-Dimethyl-3-furanyl 3-methylbutanethioate	CHEBI:174085	S-2,5-Dimethyl-3-furanyl 3-methylbutanethioate	primary_name	exact_label
16156	2,6-Dimethyl-3-[(2-methyl-3-furanyl)thio]-4-heptanone	CHEBI:196234	2,6-Dimethyl-3-[(2-methyl-3-furanyl)thio]-4-heptanone	primary_name	exact_label
16157	4,4'-Thiobis-2-butanone	CHEBI:169692	4,4'-Thiobis-2-butanone	primary_name	exact_label
16159	2-Methyl-3-(propyldithio)furan	CHEBI:179158	2-Methyl-3-(propyldithio)furan	primary_name	exact_label
16160	3-[(2-Methyl-3-furanyl)thio]-4-heptanone	CHEBI:174171	3-[(2-Methyl-3-furanyl)thio]-4-heptanone	primary_name	exact_label
16161	2,5-Dihydro-4,5-dimethyl-2-(2-methylpropyl)thiazole	CHEBI:179182	2,5-Dihydro-4,5-dimethyl-2-(2-methylpropyl)thiazole	primary_name	exact_label
16164	1,2,3-Tris(1-ethoxyethoxy)propane	CHEBI:168796	1,2,3-Tris(1-ethoxyethoxy)propane	primary_name	exact_label
16165	1,2-Bis(1-ethoxyethoxy)propane	CHEBI:168867	1,2-Bis(1-ethoxyethoxy)propane	primary_name	exact_label
16166	3-(Hydroxymethyl)-2-octanone	CHEBI:179882	3-(Hydroxymethyl)-2-octanone	primary_name	exact_label
16169	2-(Methylthiomethyl)-3-phenyl-2-propenal	CHEBI:173920	2-(Methylthiomethyl)-3-phenyl-2-propenal	primary_name	exact_label
16170	3-Ethyl-5-methyl-1,2-cyclopentanedione	CHEBI:195727	3-Ethyl-5-methyl-1,2-cyclopentanedione	primary_name	exact_label
16173	3-Methylene-2-octanone	CHEBI:195704	3-Methylene-2-octanone	primary_name	exact_label
16179	2-Ethyl-2,5-dihydro-4,5-dimethylthiazole	CHEBI:193657	2-Ethyl-2,5-dihydro-4,5-dimethylthiazole	primary_name	exact_label
16183	5-Methoxy-2-methylthiazole	CHEBI:185906	5-Methoxy-2-methylthiazole	primary_name	exact_label
16184	3-Nonanon-1-yl acetate	CHEBI:174008	3-Nonanon-1-yl acetate	primary_name	exact_label
16185	(S)-Argpyrimidine	CHEBI:168830	(S)-Argpyrimidine	primary_name	exact_label
16189	Polysorbate 60	CHEBI:53425	polysorbate 60	primary_name	exact_label
16194	Rhodinyl formate	CHEBI:172076	Rhodinyl formate	primary_name	exact_label
16196	Rhodinyl propionate	CHEBI:171791	Rhodinyl propionate	primary_name	exact_label
16197	Rhodinyl butyrate	CHEBI:171869	Rhodinyl butyrate	primary_name	exact_label
16198	Rhodinyl isobutyrate	CHEBI:171861	Rhodinyl isobutyrate	primary_name	exact_label
16199	Rhodinyl isovalerate	CHEBI:171855	Rhodinyl isovalerate	primary_name	exact_label
16201	Potassium 2-(1'-ethoxy) ethoxypropanoate	CHEBI:174003	Potassium 2-(1'-ethoxy) ethoxypropanoate	primary_name	exact_label
16202	1-(Methylthio)-2-butanone	CHEBI:173450	1-(Methylthio)-2-butanone	primary_name	exact_label
16207	Ethyl 2-methyl-3,4-pentadienoate	CHEBI:195726	Ethyl 2-methyl-3,4-pentadienoate	primary_name	exact_label
16208	Kessyl glycol	CHEBI:173799	Kessyl glycol	primary_name	exact_label
16219	Isoscoparin 2''-(6-(E)-feruloylglucoside) 4'-glucoside	CHEBI:191671	Isoscoparin 2''-(6-(E)-feruloylglucoside) 4'-glucoside	primary_name	exact_label
16223	alpha-Santalyl acetate	CHEBI:177267	alpha-Santalyl acetate	primary_name	exact_label
16224	alpha-Santalyl phenylacetate	CHEBI:174559	alpha-Santalyl phenylacetate	primary_name	exact_label
16226	Menthyl lactate	CHEBI:174175	Menthyl lactate	primary_name	exact_label
16230	Linalyl phenylacetate	CHEBI:173939	Linalyl phenylacetate	primary_name	exact_label
16232	Guaiol acetate	CHEBI:173881	Guaiol acetate	primary_name	exact_label
